community 0
order,index,name,u_value,percetage(%)
62,70,71,0.00320409441426,0.320409441426
63,29,30,0.0030382744428,0.30382744428
64,48,49,0.00291241797403,0.291241797403
65,9,10,0.00289048432319,0.289048432319
66,71,72,0.00285825242103,0.285825242103
67,56,57,0.00281297155802,0.281297155802
68,59,60,0.00278931882189,0.278931882189
69,66,67,0.0026748904314,0.26748904314
70,72,73,0.00258615586468,0.258615586468
71,43,44,0.00256370301273,0.256370301273
72,99,100,0.0024848258609,0.24848258609
73,50,51,0.00245483176526,0.245483176526
74,44,45,0.00245373932039,0.245373932039
75,52,53,0.00243804640225,0.243804640225
76,76,77,0.00241386155823,0.241386155823
77,38,39,0.00235159287349,0.235159287349
78,100,101,0.00235072343768,0.235072343768
79,32,33,0.00232668272678,0.232668272678
80,61,62,0.00232364615242,0.232364615242
81,16,17,0.00227684840271,0.227684840271
82,83,84,0.00199386744349,0.199386744349
83,21,22,0.00196812461745,0.196812461745
84,1,2,0.00186761344165,0.186761344165
85,79,80,0.00182414593056,0.182414593056
86,68,69,0.00176953531628,0.176953531628
87,57,58,0.00175454980506,0.175454980506
88,51,52,0.00150047321796,0.150047321796
89,55,56,0.00149798451471,0.149798451471
90,73,74,0.00147263091951,0.147263091951
91,23,24,0.00145748470604,0.145748470604
92,41,42,0.00138366188298,0.138366188298
93,65,66,0.00138263343973,0.138263343973
94,3,4,0.00132434926629,0.132434926629
95,63,64,0.00127578986939,0.127578986939
96,39,40,0.00122908054066,0.122908054066
97,93,94,0.00117441481518,0.117441481518
98,45,46,0.00110003254601,0.110003254601
99,17,18,0.00103921415186,0.103921415186
100,87,88,0.000971260354766,0.0971260354766
101,27,28,0.000951475228357,0.0951475228357
102,47,48,0.000752735732398,0.0752735732398
103,40,41,0.000685097786322,0.0685097786322
104,114,115,0.000661988100358,0.0661988100358
105,5,6,0.000565247815074,0.0565247815074
106,0,1,0.000358635580043,0.0358635580043
107,2,3,0.000247148074765,0.0247148074765
108,13,14,0.000144185771877,0.0144185771877
109,12,13,2.97717771907e-05,0.00297717771907
110,19,20,5.6778024284e-06,0.00056778024284
111,64,65,5.14529241096e-06,0.000514529241096
112,20,21,8.45712727201e-07,8.45712727201e-05
113,75,76,5.61811903198e-07,5.61811903198e-05
114,67,68,4.51040763577e-07,4.51040763577e-05
115,10,11,6.71166943673e-08,6.71166943673e-06
116,58,59,1.59936229387e-08,1.59936229387e-06
117,125,126,4.57214235139e-09,4.57214235139e-07
118,22,23,3.90253745817e-10,3.90253745817e-08
119,4,5,3.45695737613e-10,3.45695737613e-08
120,25,26,6.35622353073e-11,6.35622353073e-09
121,127,128,1.90670608089e-11,1.90670608089e-09
122,31,32,4.46105502161e-12,4.46105502161e-10
123,18,19,2.06573550883e-15,2.06573550883e-13
124,78,79,8.7815811458e-16,8.7815811458e-14
125,81,82,1.04620614541e-16,1.04620614541e-14
126,69,70,2.15909033876e-18,2.15909033876e-16
127,92,93,7.95682544047e-22,7.95682544047e-20
128,24,25,2.87834968035e-25,2.87834968035e-23
community 1
order,index,name,u_value,percetage(%)
1,4,5,0.0279244092802,2.79244092802
2,24,25,0.026986586451,2.6986586451
3,67,68,0.0266313797245,2.66313797245
4,13,14,0.0264508941158,2.64508941158
5,3,4,0.0262327032898,2.62327032898
6,8,9,0.0258482178718,2.58482178718
7,27,28,0.0258425216188,2.58425216188
8,51,52,0.0258356965316,2.58356965316
9,0,1,0.0258298410963,2.58298410963
10,1,2,0.0258059924396,2.58059924396
11,25,26,0.0255191047694,2.55191047694
12,23,24,0.0254333344651,2.54333344651
13,99,100,0.0252875528864,2.52875528864
14,5,6,0.0251532238164,2.51532238164
15,14,15,0.0250153696596,2.50153696596
16,20,21,0.0245284571748,2.45284571748
17,15,16,0.024438540607,2.4438540607
18,9,10,0.0242027004115,2.42027004115
19,6,7,0.0238327601739,2.38327601739
20,58,59,0.0234932824048,2.34932824048
21,82,83,0.02346338857,2.346338857
22,32,33,0.0232710472802,2.32710472802
23,21,22,0.0231496043655,2.31496043655
24,102,103,0.0231085042897,2.31085042897
25,16,17,0.0220546905997,2.20546905997
26,29,30,0.0213466754723,2.13466754723
27,47,48,0.0213393017515,2.13393017515
28,40,41,0.0207309104073,2.07309104073
29,54,55,0.0177131478893,1.77131478893
30,2,3,0.0169701632053,1.69701632053
31,44,45,0.0152749011718,1.52749011718
32,36,37,0.0146492188954,1.46492188954
33,80,81,0.0135786053233,1.35786053233
34,18,19,0.0134510764275,1.34510764275
35,46,47,0.0122660150735,1.22660150735
36,10,11,0.00938760687865,0.938760687865
37,30,31,0.00787812445327,0.787812445327
38,12,13,0.00696943430281,0.696943430281
39,39,40,0.00647856328883,0.647856328883
40,90,91,0.00625478542318,0.625478542318
41,31,32,0.00617418931285,0.617418931285
42,92,93,0.00486545318185,0.486545318185
43,110,111,0.00482064396398,0.482064396398
44,17,18,0.00480379498375,0.480379498375
45,84,85,0.00471174871243,0.471174871243
46,100,101,0.00469972338759,0.469972338759
47,112,113,0.00463443719913,0.463443719913
48,7,8,0.0046077269096,0.46077269096
49,22,23,0.00450152076137,0.450152076137
50,64,65,0.00426248258093,0.426248258093
51,98,99,0.00396234626888,0.396234626888
52,87,88,0.00392996607037,0.392996607037
53,109,110,0.00389401411988,0.389401411988
54,125,126,0.00378683393632,0.378683393632
55,127,128,0.00361793130462,0.361793130462
56,26,27,0.00360782249242,0.360782249242
57,126,127,0.00347617046881,0.347617046881
58,70,71,0.0033782415875,0.33782415875
59,106,107,0.00334537094479,0.334537094479
60,59,60,0.00309900775116,0.309900775116
61,62,63,0.00309299956427,0.309299956427
62,89,90,0.00303750470503,0.303750470503
63,88,89,0.00298083673109,0.298083673109
64,116,117,0.00296129005406,0.296129005406
65,66,67,0.0028656127426,0.28656127426
66,42,43,0.00285489726537,0.285489726537
67,68,69,0.00274518294353,0.274518294353
68,97,98,0.00261571264931,0.261571264931
69,76,77,0.00258320920758,0.258320920758
70,95,96,0.00234656201083,0.234656201083
71,101,102,0.00234551453321,0.234551453321
72,45,46,0.00234286886716,0.234286886716
73,104,105,0.0023030882006,0.23030882006
74,61,62,0.00227127275918,0.227127275918
75,43,44,0.00217277707774,0.217277707774
76,121,122,0.00217060958424,0.217060958424
77,94,95,0.00216448437088,0.216448437088
78,111,112,0.00206158420684,0.206158420684
79,107,108,0.00203948354812,0.203948354812
80,37,38,0.00202581759605,0.202581759605
81,35,36,0.00199047902884,0.199047902884
82,57,58,0.00189528203208,0.189528203208
83,73,74,0.00187259876918,0.187259876918
84,63,64,0.00186274670297,0.186274670297
85,123,124,0.00176746068556,0.176746068556
86,69,70,0.00176417421542,0.176417421542
87,83,84,0.00175569205929,0.175569205929
88,71,72,0.00173500583872,0.173500583872
89,56,57,0.00168786616331,0.168786616331
90,48,49,0.00159614339333,0.159614339333
91,52,53,0.00142395426595,0.142395426595
92,74,75,0.00133552238563,0.133552238563
93,60,61,0.00130898934373,0.130898934373
94,86,87,0.00129618430769,0.129618430769
95,124,125,0.00128738706698,0.128738706698
96,122,123,0.00124323802415,0.124323802415
97,85,86,0.00110101736064,0.110101736064
98,91,92,0.00108304236195,0.108304236195
99,118,119,0.00100172486577,0.100172486577
100,38,39,0.000958161456137,0.0958161456137
101,115,116,0.000872890863105,0.0872890863105
102,96,97,0.000868300198644,0.0868300198644
103,28,29,0.000835500551567,0.0835500551567
104,75,76,0.000830544806081,0.0830544806081
105,33,34,0.000772447184911,0.0772447184911
106,34,35,0.000743618162786,0.0743618162786
107,19,20,0.000402929957367,0.0402929957367
108,108,109,0.000392557238768,0.0392557238768
109,119,120,0.000211476340112,0.0211476340112
110,117,118,0.000187219331848,0.0187219331848
111,79,80,8.29291612411e-05,0.00829291612411
112,55,56,1.48776887168e-05,0.00148776887168
113,93,94,1.25796556653e-05,0.00125796556653
114,50,51,1.25325757714e-05,0.00125325757714
115,120,121,2.81821248979e-06,0.000281821248979
116,114,115,8.47446781451e-07,8.47446781451e-05
117,53,54,1.75189646107e-07,1.75189646107e-05
118,113,114,1.61675274494e-08,1.61675274494e-06
119,103,104,3.00654978683e-10,3.00654978683e-08
120,41,42,1.63958904264e-10,1.63958904264e-08
121,78,79,5.61218120501e-11,5.61218120501e-09
122,65,66,5.70170803123e-12,5.70170803123e-10
123,49,50,5.44348437253e-14,5.44348437253e-12
124,72,73,2.33770937634e-15,2.33770937634e-13
125,105,106,5.81531723542e-17,5.81531723542e-15
126,77,78,6.32365742541e-18,6.32365742541e-16
127,81,82,5.60833000883e-18,5.60833000883e-16
128,11,12,3.75086955074e-21,3.75086955074e-19
community 2
order,index,name,u_value,percetage(%)
1,57,58,0.0278492831965,2.78492831965
2,33,34,0.0272898305342,2.72898305342
3,73,74,0.0270183773872,2.70183773872
4,53,54,0.0265767282798,2.65767282798
5,56,57,0.0264162134573,2.64162134573
6,55,56,0.0260381025479,2.60381025479
7,41,42,0.0260316835328,2.60316835328
8,34,35,0.0259430379504,2.59430379504
9,19,20,0.0258257084764,2.58257084764
10,63,64,0.0257607159881,2.57607159881
11,43,44,0.0257380952215,2.57380952215
12,114,115,0.02547380461,2.547380461
13,37,38,0.0254510858499,2.54510858499
14,11,12,0.0253828955765,2.53828955765
15,59,60,0.0251756977918,2.51756977918
16,105,106,0.0251455923031,2.51455923031
17,42,43,0.0251330813357,2.51330813357
18,100,101,0.025058565084,2.5058565084
19,38,39,0.0250219489269,2.50219489269
20,39,40,0.0250100051085,2.50100051085
21,77,78,0.0248887960005,2.48887960005
22,35,36,0.0248805476633,2.48805476633
23,79,80,0.0244144082522,2.44144082522
24,109,110,0.0238809457398,2.38809457398
25,17,18,0.0235015134942,2.35015134942
26,7,8,0.0228652761744,2.28652761744
27,97,98,0.0214676829028,2.14676829028
28,68,69,0.0208356796986,2.08356796986
29,10,11,0.0200448677949,2.00448677949
30,50,51,0.0143676579461,1.43676579461
31,87,88,0.0141294946508,1.41294946508
32,2,3,0.013657025041,1.3657025041
33,110,111,0.0135354559209,1.35354559209
34,44,45,0.0120827027343,1.20827027343
35,84,85,0.0116546970954,1.16546970954
36,40,41,0.00974153991679,0.974153991679
37,49,50,0.00927875687991,0.927875687991
38,47,48,0.00655212078109,0.655212078109
39,81,82,0.00632314552419,0.632314552419
40,45,46,0.00579453540745,0.579453540745
41,13,14,0.00578649735005,0.578649735005
42,124,125,0.00530659468908,0.530659468908
43,16,17,0.00486144792169,0.486144792169
44,74,75,0.00469620693892,0.469620693892
45,58,59,0.00452710339435,0.452710339435
46,27,28,0.00445953118326,0.445953118326
47,48,49,0.00433449022302,0.433449022302
48,46,47,0.00433096270988,0.433096270988
49,28,29,0.00412583044112,0.412583044112
50,96,97,0.00409871647933,0.409871647933
51,103,104,0.0039567082063,0.39567082063
52,83,84,0.00383807051349,0.383807051349
53,75,76,0.00379532743875,0.379532743875
54,78,79,0.00372909489984,0.372909489984
55,65,66,0.00365855827433,0.365855827433
56,93,94,0.00358092664315,0.358092664315
57,72,73,0.00342823237271,0.342823237271
58,116,117,0.0033885924359,0.33885924359
59,21,22,0.00320092258918,0.320092258918
60,12,13,0.00304582098765,0.304582098765
61,32,33,0.00297215589886,0.297215589886
62,123,124,0.0028221079585,0.28221079585
63,18,19,0.00281101918429,0.281101918429
64,85,86,0.00261696478295,0.261696478295
65,0,1,0.00254682849122,0.254682849122
66,29,30,0.0024846462643,0.24846462643
67,31,32,0.00232608521632,0.232608521632
68,9,10,0.00226991958147,0.226991958147
69,62,63,0.00222531189482,0.222531189482
70,25,26,0.00220916136196,0.220916136196
71,51,52,0.00219241229327,0.219241229327
72,69,70,0.00216327250835,0.216327250835
73,92,93,0.00215108540807,0.215108540807
74,15,16,0.00212973394315,0.212973394315
75,52,53,0.00210180010142,0.210180010142
76,67,68,0.00207741762046,0.207741762046
77,86,87,0.00201602627156,0.201602627156
78,113,114,0.00196127424527,0.196127424527
79,118,119,0.0019575466827,0.19575466827
80,60,61,0.00193698619974,0.193698619974
81,99,100,0.0018839213182,0.18839213182
82,125,126,0.00184660695707,0.184660695707
83,24,25,0.00181347804472,0.181347804472
84,20,21,0.00173636454243,0.173636454243
85,4,5,0.00172702196227,0.172702196227
86,6,7,0.00166790234529,0.166790234529
87,54,55,0.00163282069798,0.163282069798
88,117,118,0.00156002607866,0.156002607866
89,61,62,0.00145835386209,0.145835386209
90,26,27,0.00143432600592,0.143432600592
91,70,71,0.00131890348403,0.131890348403
92,3,4,0.00130688136094,0.130688136094
93,95,96,0.00129328400243,0.129328400243
94,23,24,0.00126571453806,0.126571453806
95,22,23,0.00125032213411,0.125032213411
96,122,123,0.00111774591019,0.111774591019
97,71,72,0.00102333696079,0.102333696079
98,66,67,0.000999568814808,0.0999568814808
99,14,15,0.00081699767709,0.081699767709
100,94,95,0.000718271153307,0.0718271153307
101,80,81,0.000578732454646,0.0578732454646
102,127,128,0.000493650324845,0.0493650324845
103,8,9,0.000449819350597,0.0449819350597
104,119,120,0.000381352108374,0.0381352108374
105,98,99,0.000302916414194,0.0302916414194
106,64,65,0.000215337629283,0.0215337629283
107,104,105,0.000201921899951,0.0201921899951
108,76,77,5.27032490842e-05,0.00527032490842
109,89,90,3.59889877511e-05,0.00359889877511
110,102,103,2.24023039156e-05,0.00224023039156
111,107,108,1.7636055086e-05,0.0017636055086
112,36,37,1.19138192263e-05,0.00119138192263
113,5,6,4.34021152477e-06,0.000434021152477
114,88,89,7.31888268417e-07,7.31888268417e-05
115,115,116,6.03568766277e-09,6.03568766277e-07
116,90,91,2.67139614717e-09,2.67139614717e-07
117,106,107,2.14092470785e-09,2.14092470785e-07
118,112,113,1.95646705682e-10,1.95646705682e-08
119,1,2,2.64764855768e-11,2.64764855768e-09
120,82,83,4.12518241876e-12,4.12518241876e-10
121,91,92,7.5692551413e-13,7.5692551413e-11
122,108,109,1.32664256019e-14,1.32664256019e-12
123,30,31,2.86346572462e-17,2.86346572462e-15
124,111,112,1.09179909347e-17,1.09179909347e-15
125,101,102,1.86262478649e-18,1.86262478649e-16
126,126,127,1.02509261203e-18,1.02509261203e-16
127,120,121,1.24994224983e-19,1.24994224983e-17
128,121,122,1.58056964038e-29,1.58056964038e-27
community 3
order,index,name,u_value,percetage(%)
1,127,128,0.0276980873002,2.76980873002
2,65,66,0.0269579443459,2.69579443459
3,69,70,0.0269406232575,2.69406232575
4,78,79,0.0267816120846,2.67816120846
5,93,94,0.0263166553382,2.63166553382
6,72,73,0.0262995853058,2.62995853058
7,64,65,0.0262549002225,2.62549002225
8,76,77,0.026179186416,2.6179186416
9,81,82,0.0258749201835,2.58749201835
10,71,72,0.025491761589,2.5491761589
11,61,62,0.0252760210591,2.52760210591
12,52,53,0.025179376367,2.5179376367
13,66,67,0.0249641139493,2.49641139493
14,22,23,0.0248114077989,2.48114077989
15,75,76,0.0244602318829,2.44602318829
16,92,93,0.02430877472,2.430877472
17,88,89,0.02429450957,2.429450957
18,83,84,0.0242606495153,2.42606495153
19,95,96,0.0242313985212,2.42313985212
20,125,126,0.0242007737598,2.42007737598
21,70,71,0.0241869403242,2.41869403242
22,113,114,0.0240924759836,2.40924759836
23,85,86,0.0233129311208,2.33129311208
24,94,95,0.0226296659693,2.26296659693
25,31,32,0.0225875392311,2.25875392311
26,45,46,0.0220814599432,2.20814599432
27,48,49,0.0220510518059,2.20510518059
28,12,13,0.0207645123359,2.07645123359
29,107,108,0.0203883370138,2.03883370138
30,91,92,0.0176754411235,1.76754411235
31,50,51,0.0170410271006,1.70410271006
32,18,19,0.0144944355987,1.44944355987
33,119,120,0.0142714641647,1.42714641647
34,80,81,0.0128769066151,1.28769066151
35,87,88,0.0128274696739,1.28274696739
36,120,121,0.00967145575264,0.967145575264
37,19,20,0.00637104557379,0.637104557379
38,108,109,0.00632608683142,0.632608683142
39,114,115,0.00601319993174,0.601319993174
40,79,80,0.00593281836214,0.593281836214
41,68,69,0.00550221746613,0.550221746613
42,54,55,0.00519347071872,0.519347071872
43,41,42,0.0050566274846,0.50566274846
44,5,6,0.00486872920419,0.486872920419
45,55,56,0.00454736540279,0.454736540279
46,20,21,0.0045206813478,0.45206813478
47,30,31,0.00422511183164,0.422511183164
48,102,103,0.00398730179342,0.398730179342
49,1,2,0.00380305472783,0.380305472783
50,38,39,0.00375035764204,0.375035764204
51,117,118,0.0037094574983,0.37094574983
52,111,112,0.00368509186804,0.368509186804
53,105,106,0.00352395313714,0.352395313714
54,23,24,0.00331233206164,0.331233206164
55,24,25,0.00323750328184,0.323750328184
56,74,75,0.00305917937232,0.305917937232
57,77,78,0.00304603257945,0.304603257945
58,25,26,0.00298384641398,0.298384641398
59,63,64,0.00297328384379,0.297328384379
60,121,122,0.00284761590703,0.284761590703
61,104,105,0.00283825743087,0.283825743087
62,73,74,0.00282334478841,0.282334478841
63,58,59,0.00278910512089,0.278910512089
64,36,37,0.00277151520693,0.277151520693
65,67,68,0.002705725129,0.2705725129
66,17,18,0.00268194571204,0.268194571204
67,122,123,0.00266855756731,0.266855756731
68,123,124,0.00244488967297,0.244488967297
69,10,11,0.00238564955504,0.238564955504
70,89,90,0.00238556270856,0.238556270856
71,126,127,0.00233152574166,0.233152574166
72,106,107,0.00233152064143,0.233152064143
73,82,83,0.00232409665029,0.232409665029
74,35,36,0.00227556735474,0.227556735474
75,0,1,0.00227432798762,0.227432798762
76,60,61,0.00222226522171,0.222226522171
77,26,27,0.00218110088507,0.218110088507
78,32,33,0.00211174356171,0.211174356171
79,99,100,0.00207315252879,0.207315252879
80,11,12,0.00204217091689,0.204217091689
81,56,57,0.00203325648975,0.203325648975
82,103,104,0.00191341906792,0.191341906792
83,51,52,0.00189966647847,0.189966647847
84,29,30,0.00179831427249,0.179831427249
85,90,91,0.00174754593766,0.174754593766
86,115,116,0.00173813674029,0.173813674029
87,16,17,0.00168581274491,0.168581274491
88,62,63,0.00159979714374,0.159979714374
89,59,60,0.00159515969847,0.159515969847
90,28,29,0.00152897819687,0.152897819687
91,3,4,0.00146025557538,0.146025557538
92,101,102,0.00142699336274,0.142699336274
93,46,47,0.00140668385121,0.140668385121
94,98,99,0.00136211656675,0.136211656675
95,118,119,0.00131317400986,0.131317400986
96,43,44,0.00130784998688,0.130784998688
97,86,87,0.00123274091477,0.123274091477
98,9,10,0.00118837706516,0.118837706516
99,44,45,0.00117814534853,0.117814534853
100,4,5,0.00112178071598,0.112178071598
101,47,48,0.00111160863365,0.111160863365
102,84,85,0.0010907569612,0.10907569612
103,21,22,0.00106551640351,0.106551640351
104,96,97,0.00100560698191,0.100560698191
105,14,15,0.000896681265437,0.0896681265437
106,116,117,0.000475112978675,0.0475112978675
107,109,110,0.000263672505236,0.0263672505236
108,49,50,0.000248205553917,0.0248205553917
109,112,113,0.000192279245964,0.0192279245964
110,110,111,0.000114091365378,0.0114091365378
111,6,7,5.30243744466e-05,0.00530243744466
112,124,125,4.11283100793e-05,0.00411283100793
113,40,41,2.97593956406e-05,0.00297593956406
114,33,34,3.0783743481e-07,3.0783743481e-05
115,8,9,4.10972204951e-09,4.10972204951e-07
116,15,16,2.50210293236e-09,2.50210293236e-07
117,27,28,6.79842736429e-10,6.79842736429e-08
118,97,98,6.7602846407e-10,6.7602846407e-08
119,34,35,3.61984772713e-10,3.61984772713e-08
120,2,3,8.00315965867e-11,8.00315965867e-09
121,57,58,1.19496235336e-12,1.19496235336e-10
122,7,8,6.3841812724e-13,6.3841812724e-11
123,37,38,5.69773682861e-13,5.69773682861e-11
124,13,14,2.06115527596e-13,2.06115527596e-11
125,53,54,2.42004040691e-17,2.42004040691e-15
126,100,101,1.79008092111e-18,1.79008092111e-16
127,39,40,5.92550743648e-24,5.92550743648e-22
128,42,43,5.15612642396e-24,5.15612642396e-22
