community 0
order,index,name,u_value,percetage(%)
9,41,42,0.0257438928795,2.57438928795
10,53,54,0.0255315780064,2.55315780064
11,63,64,0.0253760565429,2.53760565429
12,73,74,0.0250455019726,2.50455019726
13,11,12,0.0249719258814,2.49719258814
14,38,39,0.0249309434514,2.49309434514
15,84,85,0.0247223464797,2.47223464797
16,39,40,0.0247002941628,2.47002941628
17,55,56,0.0244650068475,2.44650068475
18,19,20,0.0244562262163,2.44562262163
19,44,45,0.024450810275,2.4450810275
20,114,115,0.0243152741047,2.43152741047
21,34,35,0.0242207644968,2.42207644968
22,100,101,0.0240001138699,2.40001138699
23,17,18,0.023051161484,2.3051161484
24,79,80,0.0226263215148,2.26263215148
25,109,110,0.0226025975728,2.26025975728
26,35,36,0.0222256634081,2.22256634081
27,77,78,0.0219104504853,2.19104504853
28,105,106,0.0206895994112,2.06895994112
29,7,8,0.020409426094,2.0409426094
30,68,69,0.0152947665377,1.52947665377
31,40,41,0.0149985190164,1.49985190164
32,97,98,0.0141913744943,1.41913744943
33,10,11,0.0136385964852,1.36385964852
34,45,46,0.0115322251966,1.15322251966
35,74,75,0.0104386289241,1.04386289241
36,49,50,0.00990391870598,0.990391870598
37,47,48,0.00811280452638,0.811280452638
38,48,49,0.0064919529187,0.64919529187
39,32,33,0.00645272695608,0.645272695608
40,12,13,0.00637577413905,0.637577413905
41,13,14,0.00568156342683,0.568156342683
42,8,9,0.00514343824839,0.514343824839
43,54,55,0.00506332214111,0.506332214111
44,16,17,0.00489938672849,0.489938672849
45,124,125,0.00480946656943,0.480946656943
46,99,100,0.00477397906322,0.477397906322
47,62,63,0.0045870009759,0.45870009759
48,52,53,0.00453769230299,0.453769230299
49,96,97,0.00443696733502,0.443696733502
50,81,82,0.00438507590301,0.438507590301
51,58,59,0.00428715727589,0.428715727589
52,112,113,0.00427316755796,0.427316755796
53,103,104,0.00409943468046,0.409943468046
54,116,117,0.0040075169549,0.40075169549
55,6,7,0.00399414136704,0.399414136704
56,83,84,0.00398193794997,0.398193794997
57,108,109,0.00397582087468,0.397582087468
58,46,47,0.00389497511373,0.389497511373
59,85,86,0.00385157702604,0.385157702604
60,20,21,0.00375526173171,0.375526173171
61,64,65,0.00360570423454,0.360570423454
62,15,16,0.00334504761347,0.334504761347
63,107,108,0.00333083038795,0.333083038795
64,21,22,0.00312211110384,0.312211110384
65,0,1,0.00311225556834,0.311225556834
66,9,10,0.00304012464612,0.304012464612
67,25,26,0.00299458658938,0.299458658938
68,119,120,0.00298010560893,0.298010560893
69,18,19,0.00280881642174,0.280881642174
70,75,76,0.00279029846803,0.279029846803
71,86,87,0.00240449908446,0.240449908446
72,122,123,0.00231873184393,0.231873184393
73,102,103,0.00230343157129,0.230343157129
74,30,31,0.00226812335186,0.226812335186
75,22,23,0.00183545398021,0.183545398021
76,61,62,0.00179948701987,0.179948701987
77,98,99,0.00176677993839,0.176677993839
78,110,111,0.00175730894217,0.175730894217
79,3,4,0.00174920580258,0.174920580258
80,5,6,0.00163985534461,0.163985534461
81,101,102,0.00162457710136,0.162457710136
82,91,92,0.00161757152275,0.161757152275
83,1,2,0.00160326394693,0.160326394693
84,78,79,0.00157126255354,0.157126255354
85,70,71,0.0015416346408,0.15416346408
86,67,68,0.00147236531849,0.147236531849
87,60,61,0.00145965551385,0.145965551385
88,2,3,0.00143213187263,0.143213187263
89,120,121,0.00139269456873,0.139269456873
90,80,81,0.00135716793949,0.135716793949
91,28,29,0.0012396704467,0.12396704467
92,117,118,0.00119664097024,0.119664097024
93,94,95,0.00114351627622,0.114351627622
94,66,67,0.0011298961179,0.11298961179
95,69,70,0.00111409003926,0.111409003926
96,24,25,0.00100628670143,0.100628670143
97,93,94,0.000864946886544,0.0864946886544
98,127,128,0.000850265345569,0.0850265345569
99,92,93,0.000819310324962,0.0819310324962
100,31,32,0.000777715411171,0.0777715411171
101,118,119,0.000773973116832,0.0773973116832
102,23,24,0.000658006574316,0.0658006574316
103,76,77,0.000557141123011,0.0557141123011
104,88,89,0.000512429949865,0.0512429949865
105,82,83,0.000511815666691,0.0511815666691
106,14,15,0.000510780195516,0.0510780195516
107,27,28,0.000281140394303,0.0281140394303
108,65,66,0.000248033937633,0.0248033937633
109,111,112,0.000171343783693,0.0171343783693
110,125,126,0.000136110000574,0.0136110000574
111,121,122,0.00011618806059,0.011618806059
112,4,5,2.60039691145e-05,0.00260039691145
113,29,30,1.64618906513e-05,0.00164618906513
114,51,52,3.76580127311e-06,0.000376580127311
115,36,37,3.72563554856e-06,0.000372563554856
116,113,114,9.24095006643e-07,9.24095006643e-05
117,26,27,9.93542673671e-08,9.93542673671e-06
118,87,88,2.91533547828e-08,2.91533547828e-06
119,123,124,2.14656175702e-08,2.14656175702e-06
120,106,107,4.1275223987e-09,4.1275223987e-07
121,71,72,9.01632489001e-11,9.01632489001e-09
122,115,116,6.9749494188e-12,6.9749494188e-10
123,126,127,2.9981915721e-12,2.9981915721e-10
124,95,96,2.47864546001e-13,2.47864546001e-11
125,104,105,1.74179122013e-18,1.74179122013e-16
126,90,91,7.02314332815e-21,7.02314332815e-19
127,72,73,1.45165730465e-23,1.45165730465e-21
128,89,90,2.38339308748e-27,2.38339308748e-25
community 3
order,index,name,u_value,percetage(%)
1,67,68,0.0290143487718,2.90143487718
2,3,4,0.0282662284269,2.82662284269
3,2,3,0.0282510827065,2.82510827065
4,4,5,0.0281539362625,2.81539362625
5,13,14,0.0276337943831,2.76337943831
6,0,1,0.0275728087162,2.75728087162
7,15,16,0.027438241743,2.7438241743
8,27,28,0.0273332137103,2.73332137103
9,99,100,0.0272470647679,2.72470647679
10,25,26,0.0271895889582,2.71895889582
11,14,15,0.0269169455665,2.69169455665
12,9,10,0.026353996476,2.6353996476
13,23,24,0.0261737243331,2.61737243331
14,24,25,0.0261368539192,2.61368539192
15,46,47,0.0260451277048,2.60451277048
16,1,2,0.0259958732155,2.59958732155
17,8,9,0.0259603242983,2.59603242983
18,18,19,0.0258800542694,2.58800542694
19,5,6,0.0257924226673,2.57924226673
20,58,59,0.02548216061,2.548216061
21,20,21,0.0245080687529,2.45080687529
22,51,52,0.0243862533271,2.43862533271
23,82,83,0.0234759567512,2.34759567512
24,29,30,0.023260915302,2.3260915302
25,47,48,0.0231454829484,2.31454829484
26,21,22,0.0231316755903,2.31316755903
27,6,7,0.0222430407497,2.22430407497
28,102,103,0.0208014834498,2.08014834498
29,32,33,0.0201267171048,2.01267171048
30,16,17,0.0173763092577,1.73763092577
31,40,41,0.0150736379206,1.50736379206
32,10,11,0.0148870894209,1.48870894209
33,54,55,0.0129142391809,1.29142391809
34,30,31,0.00967927382699,0.967927382699
35,12,13,0.00951527485807,0.951527485807
36,26,27,0.00791493860407,0.791493860407
37,90,91,0.00711742101086,0.711742101086
38,123,124,0.00705961198856,0.705961198856
39,31,32,0.00691795588216,0.691795588216
40,44,45,0.00664018842827,0.664018842827
41,17,18,0.00589378746884,0.589378746884
42,7,8,0.00541099070642,0.541099070642
43,125,126,0.00537466882761,0.537466882761
44,36,37,0.00490081219447,0.490081219447
45,28,29,0.0048749653514,0.48749653514
46,97,98,0.00484298059374,0.484298059374
47,92,93,0.00419708164995,0.419708164995
48,100,101,0.00417648146624,0.417648146624
49,111,112,0.00417474366352,0.417474366352
50,68,69,0.0041640990936,0.41640990936
51,101,102,0.00405219999965,0.405219999965
52,89,90,0.00338644421961,0.338644421961
53,74,75,0.00329854062512,0.329854062512
54,88,89,0.00326168523804,0.326168523804
55,94,95,0.00303628597783,0.303628597783
56,106,107,0.00294704854259,0.294704854259
57,60,61,0.002941141235,0.2941141235
58,118,119,0.00292966982682,0.292966982682
59,108,109,0.00285870071068,0.285870071068
60,34,35,0.00281520695419,0.281520695419
61,126,127,0.00280284408022,0.280284408022
62,73,74,0.00278265252582,0.278265252582
63,116,117,0.0027526204693,0.27526204693
64,95,96,0.0027256147962,0.27256147962
65,98,99,0.00263924697221,0.263924697221
66,115,116,0.00260297256313,0.260297256313
67,127,128,0.00254985566146,0.254985566146
68,86,87,0.00246872236627,0.246872236627
69,110,111,0.00239824365661,0.239824365661
70,114,115,0.00233322796843,0.233322796843
71,45,46,0.00215600180796,0.215600180796
72,119,120,0.00211561192616,0.211561192616
73,59,60,0.00203012408593,0.203012408593
74,120,121,0.00202753659514,0.202753659514
75,84,85,0.00181999323673,0.181999323673
76,62,63,0.00174422799942,0.174422799942
77,76,77,0.00168941943564,0.168941943564
78,104,105,0.0016863152557,0.16863152557
79,48,49,0.00164096278062,0.164096278062
80,93,94,0.00159651281148,0.159651281148
81,80,81,0.00159324264741,0.159324264741
82,19,20,0.00157052317816,0.157052317816
83,105,106,0.0014243056919,0.14243056919
84,121,122,0.00138446344844,0.138446344844
85,57,58,0.00136039020774,0.136039020774
86,38,39,0.00126847539836,0.126847539836
87,49,50,0.00104892762782,0.104892762782
88,124,125,0.00104162397975,0.104162397975
89,122,123,0.00090354864948,0.090354864948
90,63,64,0.000844791061668,0.0844791061668
91,117,118,0.000785917356916,0.0785917356916
92,55,56,0.000776111053101,0.0776111053101
93,77,78,0.000770784463402,0.0770784463402
94,64,65,0.000700325426217,0.0700325426217
95,112,113,0.000529021826064,0.0529021826064
96,53,54,0.000303001330812,0.0303001330812
97,22,23,0.000297010920449,0.0297010920449
98,96,97,0.000192062283416,0.0192062283416
99,81,82,5.46857702424e-05,0.00546857702424
100,91,92,1.88334687218e-05,0.00188334687218
101,61,62,7.05882904156e-06,0.000705882904156
102,103,104,3.54924105096e-06,0.000354924105096
103,85,86,2.35791159728e-06,0.000235791159728
104,87,88,1.65660939025e-06,0.000165660939025
105,83,84,1.59440544784e-06,0.000159440544784
106,42,43,1.17562140812e-06,0.000117562140812
107,43,44,5.16446661687e-07,5.16446661687e-05
108,109,110,2.744631263e-07,2.744631263e-05
109,113,114,1.08538378379e-07,1.08538378379e-05
110,56,57,3.82426390904e-08,3.82426390904e-06
111,37,38,3.50325424808e-08,3.50325424808e-06
112,69,70,1.04852697647e-08,1.04852697647e-06
113,107,108,4.06893740573e-09,4.06893740573e-07
114,75,76,3.28056129508e-09,3.28056129508e-07
115,39,40,1.85451186909e-09,1.85451186909e-07
116,71,72,1.17104969456e-09,1.17104969456e-07
117,11,12,3.64278203695e-10,3.64278203695e-08
118,33,34,3.16554565267e-10,3.16554565267e-08
119,70,71,1.01211387684e-10,1.01211387684e-08
120,52,53,1.71015701225e-11,1.71015701225e-09
121,78,79,7.20896896657e-12,7.20896896657e-10
122,66,67,5.38816872448e-13,5.38816872448e-11
123,65,66,8.23253132326e-15,8.23253132326e-13
124,72,73,4.54647884544e-16,4.54647884544e-14
125,50,51,2.09804996626e-16,2.09804996626e-14
126,41,42,1.27860045184e-20,1.27860045184e-18
127,79,80,1.15363830531e-20,1.15363830531e-18
128,35,36,1.07458340753e-20,1.07458340753e-18
